Date,Vol.,MA(5),MA(10),MA(12),MA(20),MA(26),EMA(5),EMA(12),EMA(26),ROC(12),RSI(14),MACD,%K(14),%D(3),ATR(14),ADX(14),OBV,Aroon(25),%R(14),CCI(14)
8/8/2016,562530,41.418,41.473,41.8375,43.2405,43.96692308,41.93729028,42.08556899,43.65404549,-3.865921788,42.17098943,-1.5684765,55.50724638,44.25259792,1.574788321,27.37654322,-11410300,-84,-44.49275362,-19.37559949
8/9/2016,624700,42.07,41.458,41.71916667,43.039,43.72769231,42.21486019,42.22932761,43.60707916,-3.213396696,39.53712633,-1.37775155,51.88405797,48.4057971,1.537303441,26.25596003,-12035000,-76,-48.11594203,-7.401219222
8/10/2016,676150,42.246,41.437,41.60083333,42.887,43.53961538,42.04657346,42.31250798,43.5450733,-3.292371899,36.47686833,-1.232565319,43.59861592,50.32997342,1.568210338,25.09125042,-12711150,-76,-56.40138408,-33.02115407
8/11/2016,682240,42.558,41.672,41.64833333,42.7775,43.38807692,42.52771564,42.21981444,43.40914194,1.32805219,47.19101124,-1.189327498,83.01158301,59.49808563,1.653338171,24.77669701,-12028910,-64,-16.98841699,0.195917088
8/12/2016,536080,43.096,41.961,41.8625,42.7045,43.36307692,43.18181043,42.4152276,43.41513143,6.130725191,55.48387097,-0.999903821,94.81216458,73.8074545,1.640242587,24.01604193,-11492830,-64,-5.18783542,72.67297163
8/15/2016,522530,43.64,42.529,42.24583333,42.7295,43.37576923,44.03454028,42.73442336,43.49475132,11.18133204,60.49107143,-0.760327963,97.1810089,91.66825216,1.633796688,22.47167853,-10970300,-64,-2.818991098,130.6829282
8/16/2016,550440,44.402,43.236,42.66083333,42.826,43.44576923,44.88302686,43.19681976,43.66106604,11.97115385,67.54518072,-0.464246273,98.01061008,96.66792785,1.616382639,21.58460525,-10419860,36,-1.98938992,163.1438897
8/17/2016,563350,45.418,43.832,43.22166667,42.9185,43.44538462,45.51868457,43.71730903,43.87728337,16.7998003,72.22659323,-0.159974337,97.93814433,97.7099211,1.580212451,21.29717375,-9856510,40,-2.06185567,161.5867764
8/18/2016,229280,46.364,44.461,43.9475,43.092,43.57884615,46.41912305,44.19003072,44.09304016,22.04505189,74.19590643,0.096990563,98.25897715,98.06924385,1.592340133,21.17232592,-9627230,44,-1.741022851,188.7692236
8/19/2016,162440,47.17,45.133,44.58833333,43.3085,43.68807692,47.11941536,44.81002599,44.39874088,18.83419055,84.00321543,0.411285108,97.59414226,97.93042125,1.53717298,21.88658717,-9464790,48,-2.405857741,178.3306341
8/22/2016,36530,47.432,45.536,45.015,43.5045,43.73038462,47.09627691,45.38079122,44.70401934,12.21082757,78.21856287,0.676771887,82.21757322,92.69023088,1.553803482,22.74007945,-9501320,48,-17.78242678,121.2135056
8/23/2016,623900,47.736,46.069,45.54,43.7635,43.84038462,47.43085127,45.63759257,44.87779568,15.07177033,77.76928953,0.759796892,92.1875,90.66640516,1.566388947,22.41110557,-8877420,48,-7.8125,110.3696569
8/24/2016,603500,47.732,46.575,45.8525,44.006,43.92192308,47.21056752,46.01642449,45.11647748,8.716875872,68.16816817,0.899947002,74.25227568,82.88578297,1.572361165,21.9635111,-9480920,48,-25.74772432,81.04547748
8/25/2016,458820,47.554,46.959,46.2325,44.3155,44.01384615,47.25037834,46.13235918,45.23896063,10.66167875,70.10909091,0.893398547,81.4379085,82.62589473,1.534335368,21.41828056,-9022100,48,-18.5620915,74.78792576
8/26/2016,558340,47.378,47.274,46.72666667,44.6175,44.125,47.38025223,46.31661161,45.39385244,14.2172141,67.99065421,0.922759176,85.49019608,80.39346009,1.533311413,20.88265876,-8463760,48,-14.50980392,81.37643201
8/29/2016,309250,47.364,47.398,47.0175,44.9635,44.23230769,47.24683482,46.52020983,45.56023374,8.024833295,65.88679245,0.959976088,76.8627451,81.26361656,1.496646312,21.08761651,-8773010,48,-23.1372549,57.11396178
8/30/2016,464450,47.014,47.375,47.1725,45.3055,44.35615385,46.94788988,46.59094678,45.66540161,4.180714767,68.09672387,0.925545167,68.62745098,76.99346405,1.481171576,20.94316112,-9237460,48,-31.37254902,44.64450735
8/31/2016,549010,46.6,47.166,47.08583333,45.499,44.42461538,46.19859325,46.55387804,45.7161126,-2.273721032,54.76753349,0.83776544,25.55147059,57.01388889,1.511087892,20.38666661,-9786470,48,-74.44852941,-6.225235806
9/1/2016,605000,45.766,46.66,46.80083333,45.5605,44.47230769,45.18572884,46.26866604,45.640845,-7.342206956,44.97354497,0.627821034,2.782608696,32.32051009,1.551724471,19.45800975,-10391470,48,-97.2173913,-62.54534256
9/2/2016,576920,45.126,46.252,46.605,45.6925,44.59923077,44.93715256,45.79040972,45.45707871,-5.022440692,45.09803922,0.333331017,25.04347826,17.79251918,1.548744151,19.57432981,-9814550,48,-74.95652174,-58.88055513
9/6/2016,932150,44.696,46.03,46.3225,45.783,44.72346154,44.90143504,45.58265438,45.38173954,-7.030277893,43.16939891,0.200914838,31.82608696,19.88405797,1.630262426,19.68234129,-8882400,48,-68.17391304,-28.01583204
9/7/2016,572880,44.526,45.77,46.07083333,45.9195,44.93269231,45.10095669,45.4668614,45.34086995,-6.224237428,45.13941221,0.125991452,43.47826087,33.44927536,1.629529396,18.27925389,-8309520,48,-56.52173913,-20.87751756
9/8/2016,761940,45.11,45.855,46.11833333,46.215,45.24461538,45.94063779,45.47195965,45.35265736,1.211477152,47.85100287,0.119302287,80.34782609,51.88405797,1.673848725,16.97638702,-7547580,44,-19.65217391,47.77988162
9/9/2016,688190,45.654,45.71,45.93333333,46.3345,45.43884615,45.9204252,45.80242739,45.52060866,-4.615384615,41.42857143,0.281818727,52.74725275,58.8577799,1.701430959,16.8138208,-8235770,40,-47.25274725,-1.138705403
9/12/2016,745020,46.024,45.575,45.89333333,46.4245,45.60653846,46.0436168,45.81436164,45.54723025,-1.02629891,47.35006974,0.267131394,60.25641026,64.45049636,1.707757319,16.49440343,-7490750,24,-39.74358974,-34.76991146
9/13/2016,657780,46.038,45.367,45.69083333,46.3825,45.72576923,45.6624112,45.88753677,45.60225023,-5.134164378,39.10081744,0.285286545,34.7985348,49.26739927,1.694346082,15.54486995,-8148530,24,-65.2014652,-71.93678481
9/14/2016,705860,45.654,45.09,45.3525,46.2325,45.74730769,44.96827413,45.73560804,45.55023169,-8.52225021,39.12747103,0.185376346,10.62271062,35.22588523,1.709749933,14.66316029,-8854390,24,-89.37728938,-126.372549
9/15/2016,537190,44.912,45.011,45.09666667,46.0885,45.79115385,44.61551609,45.40397603,45.4042886,-6.534695615,38.15789474,-0.000312571,16.66666667,20.6959707,1.664767795,14.35790483,-8317200,24,-83.33333333,-121.549506
9/16/2016,231190,44.342,44.998,44.82,45.829,45.84192308,44.08701073,45.17413357,45.29360056,-7.162891046,34.64357095,-0.119466993,5.788423154,11.02593348,1.629427238,14.18026041,-8548390,-76,-94.21157685,-137.3706788
9/19/2016,129860,43.744,44.884,44.70333333,45.568,45.83461538,43.82467382,44.84426686,45.12592644,-3.131991051,37.41450068,-0.28165958,11.17764471,11.21091151,1.593039578,14.3595889,-8418530,-76,-88.82235529,-108.4001868
9/20/2016,37380,43.452,44.745,44.72666667,45.3875,45.79423077,43.69644921,44.60668735,44.99067263,0.648748842,39.70276008,-0.383985287,17.11538462,11.36048416,1.586393894,14.16483838,-8381150,-84,-82.88461538,-106.4617281
9/21/2016,585990,43.804,44.729,44.80166667,45.2495,45.77884615,44.24429947,44.42719698,44.87580799,2.02520252,52.22531293,-0.448611008,53.65384615,27.31562516,1.630937187,14.37765471,-7795160,-84,-46.34615385,-8.877065118
9/22/2016,521680,44.286,44.599,44.92583333,45.227,45.76884615,44.93619965,44.56762822,44.91019259,3.323667187,61.43270622,-0.342564368,72.5,47.75641026,1.598727388,13.4533832,-7273480,-84,-27.5,48.46753522
9/23/2016,718400,44.576,44.459,44.84083333,45.0845,45.68,44.7841331,44.83722388,45.01462277,-2.241758242,50.13908206,-0.177398888,37.11538462,54.42307692,1.650961146,13.19349413,-7991880,-84,-62.88461538,-6.092798
9/26/2016,527120,45.102,44.423,44.7,44.999,45.59192308,45.16608873,44.78226636,44.97502108,-3.548929021,53.56217617,-0.192754722,65,58.20512821,1.659463922,12.49377432,-7464760,-64,-35,30.7669373
9/27/2016,630760,45.348,44.4,44.59916667,44.8835,45.44384615,45.00072582,44.95884076,45.04576026,-2.637314734,47.41110418,-0.086919494,40.76923077,47.62820513,1.667359356,11.84403451,-8095520,-64,-59.23076923,-2.355930531
9/28/2016,1010,45.69,44.747,44.6625,44.9185,45.44384615,45.68381721,44.91440372,45.01792616,1.641823288,48.25046041,-0.103522442,91.83673469,65.86865515,1.76969083,11.41399356,-8094510,-64,-8.163265306,100.3239904
9/29/2016,702650,45.992,45.139,44.90666667,45.075,45.43346154,46.39921148,45.242957,45.16845015,6.525612472,56.36007828,0.074506844,91.50779896,74.70458814,1.766141485,11.26946075,-7391860,-64,-8.49220104,170.8832064
9/30/2016,496520,46.744,45.66,45.295,45.329,45.49,47.01280765,45.64096361,45.36560199,10.69297843,56.36007828,0.275361619,98.6135182,93.98601728,1.729988522,11.67183581,-6895340,-64,-1.386481802,164.9903679
10/3/2016,458020,47.32,46.211,45.70333333,45.5475,45.54692308,47.61187177,46.04081536,45.57852036,11.15918925,63.47346657,0.462295,96.75425039,95.62518918,1.694989342,12.04546979,-6437320,36,-3.245749614,175.070593
10/4/2016,513710,48.124,46.736,46.175,45.7405,45.58730769,47.97124784,46.46684377,45.81788923,13.15361376,69.19609316,0.648954544,91.5052161,95.62432823,1.645347246,12.82991861,-6951030,40,-8.494783905,155.0448587
10/5/2016,520070,48.68,47.185,46.71916667,45.957,45.69692308,48.5908319,46.80886781,46.03063817,15.08083141,70.9631728,0.778229633,98.11320755,95.45755801,1.619251014,13.70006146,-6430960,44,-1.886792453,165.9364104
10/6/2016,547920,49.202,47.597,47.3025,46.098,45.85423077,49.20722126,47.27365737,46.31207238,16.11418048,76.75090253,0.961584992,97.64851485,95.75564616,1.59644737,14.91455285,-5883040,48,-2.351485149,162.8711243
10/7/2016,618810,49.516,48.13,47.675,46.2945,46.05076923,49.40814751,47.76078701,46.6178448,9.858844288,72.90640394,1.142942211,88.64468864,94.80213701,1.578129701,16.3917996,-6501850,52,-11.35531136,132.3988089
10/11/2016,765610,49.912,48.616,48.0475,46.5195,46.34423077,49.86876501,48.07605055,46.85430074,9.650259067,74.41860465,1.221749807,89.79591837,92.02970729,1.58897758,17.82110121,-5736240,56,-10.20408163,137.1885605
10/12/2016,533880,50.21,49.167,48.5225,46.7835,46.565,49.97251,48.49358123,47.14583402,12.8147482,67.5872093,1.347747214,81.49659864,86.64573522,1.566907752,19.55383471,-6270120,56,-18.50340136,105.9440105
10/13/2016,740680,50.332,49.506,48.89833333,47.1265,46.78076923,50.12834,48.75303027,47.37058705,9.819290224,65.79754601,1.382443219,85.03401361,85.44217687,1.542842913,20.58758791,-5529440,56,-14.96598639,87.64502534
10/14/2016,519430,50.314,49.758,49.37166667,47.4485,46.96730769,50.20222667,49.01256408,47.59795098,12.71546899,75.99645704,1.414613101,83.80952381,83.44671202,1.521211276,20.96573208,-6048870,56,-16.19047619,88.55735667
10/17/2016,418720,50.34,49.928,49.6125,47.794,47.05653846,50.11481778,49.21832345,47.80180646,6.1424017,69.56097561,1.416516991,78.23129252,82.35827664,1.491839042,21.65354946,-6467590,56,-21.76870748,69.37985381
10/18/2016,192800,50.24,50.076,49.8175,48.1435,47.22615385,50.17321185,49.32935061,47.96019117,5.143215555,80.0856531,1.369159446,82.6147427,81.55185301,1.458136254,21.81814727,-6274790,56,-17.3852573,71.88416116
10/19/2016,132430,50.524,50.367,50.0975,48.5515,47.43038462,50.6488079,49.47714282,48.1327696,6.965174129,77.50906892,1.344373227,93.80863039,84.88488854,1.471126521,22.1058273,-6142360,80,-6.191369606,102.8238932
10/20/2016,24860,50.522,50.427,50.2325,48.806,47.64307692,50.57587193,49.80373624,48.38960148,3.31899201,65.01154734,1.414134757,69.32515337,81.91617549,1.462474627,23.07870599,-6167220,80,-30.67484663,74.73054484
10/21/2016,551300,50.622,50.468,50.4125,49.0325,47.92269231,50.66724796,49.90008451,48.54074211,4.436229205,65.05190311,1.359342397,73.97590361,79.03656246,1.415869296,23.47754366,-5615920,80,-26.02409639,66.96399716
10/24/2016,623400,50.738,50.539,50.47,49.3345,48.17692308,50.6181653,50.04622535,48.71179825,1.384708007,60.14234875,1.334427102,61.58038147,68.29381282,1.411878632,23.80130461,-6239320,80,-38.41961853,50.23328092
10/25/2016,553780,50.672,50.456,50.43,49.536,48.44346154,50.39877687,50.11911376,48.84573912,-0.951625694,57.1589628,1.273374639,30.38869258,55.31499256,1.429601587,23.42052464,-6793100,80,-69.61130742,30.9986726
10/26/2016,679320,50.188,50.356,50.3775,49.7615,48.66961538,49.99251791,50.09463472,48.92827696,-1.264806264,46.18096357,1.166357756,10.13071895,34.03326434,1.415344331,22.68237078,-7472420,60,-89.86928105,-20.29877979
10/27/2016,543170,50.046,50.284,50.28833333,49.895,48.91115385,49.90167861,49.95392169,48.94692311,-2.10671392,45.73459716,1.006998572,27.77777778,22.76572977,1.389962593,21.56906547,-6929250,60,-72.22222222,-22.14367778
10/28/2016,550080,49.616,50.119,50.165,49.9385,49.04038462,49.50111907,49.91793373,49.00418807,-2.949382224,43.71460929,0.913745666,7.977207977,15.2952349,1.389965265,20.53528196,-7479330,60,-92.02279202,-93.57628935
10/31/2016,649240,48.884,49.811,49.86666667,49.8695,49.06115385,48.62074605,49.73055931,48.98165562,-7.097541634,29.72136223,0.748903694,4.339622642,13.36486947,1.441396317,19.18730342,-8128570,60,-95.66037736,-237.1672398
11/1/2016,834990,48.226,49.449,49.56,49.7625,49.14538462,47.97049737,49.2889348,48.82449594,-7.308838133,31.06796117,0.46443886,8.202443281,6.839757967,1.420582295,19.43693781,-8963560,60,-91.79755672,-250.6461534
11/2/2016,674320,47.458,48.823,49.17666667,49.595,49.12269231,47.09366491,48.88602176,48.66490365,-9.211053264,25.3384913,0.221118105,5.451936872,5.998000932,1.441254988,19.95812018,-9637880,56,-94.54806313,-265.2777551
11/3/2016,540440,46.446,48.246,48.7075,49.3365,49.12230769,46.28244327,48.34047995,48.41861449,-11.1950686,23.97072278,-0.078134544,3.835978836,5.830119663,1.447593917,21.17448475,-10178320,-44,-96.16402116,-220.7074979
11/4/2016,736690,45.52,47.568,48.08,49.018,49.00769231,45.54496218,47.77425226,48.1401986,-14.59302326,23.58235824,-0.36594634,5.980861244,5.089592317,1.437051495,22.60513775,-10915010,-48,-94.01913876,-195.9342989
11/7/2016,605730,45.126,47.005,47.61833333,48.772,48.89461538,45.32664145,47.2043673,47.83870241,-10.98552449,26.68393782,-0.634335111,15.78947368,8.535437921,1.401547817,24.30742874,-10309280,-48,-84.21052632,-142.600397
11/8/2016,669640,44.788,46.507,47.12916667,48.4815,48.76923077,45.2110943,46.84831079,47.62028001,-11.54375615,18.05019305,-0.771969218,17.60299625,13.12444373,1.371437258,25.7155557,-9639640,-48,-82.39700375,-113.0534949
11/9/2016,946510,44.774,46.116,46.69166667,48.236,48.63307692,45.23072954,46.56087836,47.42470371,-10.39192399,22.78481013,-0.86382535,27.67295597,20.35514197,1.47919174,26.54980931,-8693130,-60,-72.32704403,-102.0443823
11/10/2016,686340,44.774,45.61,46.25,47.947,48.47807692,45.04048636,46.36228169,47.26509603,-10.60848679,17.99379524,-0.902814339,20.1011378,21.79236334,1.472820901,27.98956899,-9379470,-60,-79.8988622,-87.8365831
11/11/2016,631140,44.624,45.072,45.76166667,47.5955,48.22769231,44.4669909,46.1003922,47.07212595,-11.91541277,16.29213483,-0.971733754,3.670886076,17.14832662,1.48404798,29.32648868,-10010610,-68,-96.32911392,-107.2875489
11/14/2016,704770,44.808,44.967,45.43583333,47.389,48.04961538,44.9146606,45.67263955,46.7941907,-7.864038616,33.54480571,-1.121551144,45.69620253,23.15607547,1.493044553,31.08459701,-9305840,-72,-54.30379747,-90.06802721
11/15/2016,706180,44.926,44.857,45.175,47.153,47.88653846,45.13310707,45.69377193,46.72128768,-6.427104723,35.04556752,-1.027515753,42.87531807,30.74746889,1.567827085,33.01470562,-10012020,-72,-57.12468193,-54.6948673
11/16/2016,658170,44.956,44.865,45.055,46.844,47.68,45.22873805,45.6747301,46.63600711,-3.072983355,31.59246575,-0.961277019,42.31274639,43.62808899,1.554410864,32.42301179,-10670190,-72,-57.68725361,-34.8892861
11/17/2016,284870,45.162,44.968,44.97333333,46.607,47.50730769,45.38249203,45.63554085,46.54593251,-2.099850011,36.2305581,-0.910391664,53.36391437,46.18399294,1.564810088,31.59810808,-10385320,-72,-46.63608563,-27.05408676
11/18/2016,155650,45.996,45.31,45.1525,46.439,47.39384615,46.08499469,45.64391918,46.48253011,4.741949713,52.89256198,-0.838610925,102.7184466,66.13170245,1.540180796,30.68205107,-10229670,-72,2.718446602,-14.01423302
11/21/2016,34920,46.44,45.624,45.43333333,46.3145,47.30461538,46.73332979,45.92793161,46.5571575,7.545902373,56.04982206,-0.62922589,104.1071429,86.72983461,1.575167882,30.03485974,-10194750,-72,4.107142857,42.64880157
11/22/2016,826210,46.918,45.922,45.7575,46.2145,47.22846154,47.14221986,46.25132675,46.66625695,8.826866349,63.12625251,-0.414930198,82.28571429,96.37043458,1.607655891,27.98265759,-11020960,-72,-17.71428571,91.14174179
11/23/2016,556860,47.25,46.103,45.94,46.1095,47.105,47.12147991,46.51419956,46.76208977,4.878592114,61.88605108,-0.247890209,69.71428571,85.36904762,1.566394756,26.94278791,-11577820,-68,-30.28571429,80.01028968
11/28/2016,734380,47.158,46.16,45.96083333,45.885,46.86,46.4909866,46.60124578,46.78563867,0.555802579,55.06993007,-0.184392894,43.28571429,65.0952381,1.63379513,25.97719465,-12312200,-64,-56.71428571,11.93410919
11/29/2016,732820,47.548,46.772,46.30833333,45.922,46.82192308,47.47399107,46.39028489,46.67040618,9.211398277,65.34052596,-0.280121288,103.4285714,72.14285714,1.671381192,24.67730042,-11579380,-60,3.428571429,87.35573821
11/30/2016,1310,48.154,47.297,46.84166667,46.132,46.83,48.66932738,46.85947183,46.87556128,14.33049709,68.58190709,-0.016089446,115.0649351,87.25974026,1.886282536,23.65282052,-11578070,-56,15.06493506,174.7631149
12/1/2016,974810,48.898,47.908,47.53833333,46.3825,46.87461538,49.67288492,47.50570693,47.1855197,19.29824561,69.20311564,0.320187233,98.75,105.7478355,1.95297664,22.91211892,-10603260,44,-1.25,234.7172279
12/2/2016,667100,49.84,48.545,48.03666667,46.705,46.945,50.37858995,48.14790587,47.51844417,13.05391836,72.01976529,0.629461699,99.89583333,104.5702561,1.924192595,23.0322274,-9936160,44,-0.104166667,195.0076068
12/5/2016,600780,50.98,49.069,48.48333333,47.0185,47.01230769,50.5623933,48.70822804,47.83485571,11.7621242,74.22024188,0.873372331,85.42074364,94.68885899,1.893178838,23.14375671,-10536940,52,-14.57925636,164.8476812
12/6/2016,642750,51.046,49.297,48.84583333,47.3035,47.01423077,50.2982622,49.05003911,48.06412566,9.577278732,63.76912378,0.985913454,70.12401353,85.1468635,1.852237492,23.52779976,-11179690,52,-29.87598647,117.5934049
12/7/2016,816880,51.002,49.578,49.275,47.601,47.09653846,50.47884147,49.16080233,48.19048672,11.27161304,67.32412886,0.970315605,79.92376112,78.4895061,1.8256491,23.42377587,-10362810,52,-20.07623888,104.9712079
12/8/2016,780060,50.966,49.932,49.60916667,47.927,47.275,50.81922764,49.41914043,48.38674696,8.443882923,69.33842239,1.032393466,88.31003812,79.45260426,1.793102736,22.9393031,-9582750,52,-11.68996188,95.46290179
12/9/2016,652040,51.174,50.507,50.00916667,48.305,47.51192308,51.4894851,49.73927267,48.6173583,9.993753904,71.27532777,1.121914371,105.2096569,91.14781872,1.722166826,22.41176509,-8930710,52,5.209656925,112.3632787
12/12/2016,847030,51.584,51.282,50.4275,48.721,47.80576923,51.9863234,50.21476918,48.92940583,10.46705588,68.14276272,1.28536335,84.21052632,92.57674045,1.765583481,22.27438865,-8083680,72,-15.78947368,133.7349911
